date,url
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F04%2F2012%2Ccd_max%3A01%2F04%2F2012&tbm=nws,/url?q=https://www.business-standard.com/article/companies/evs-for-personal-use-driving-sales-despite-covid-19-pandemic-tata-motors-120112000017_1.html&sa=U&ved=2ahUKEwjuzZ7_rpHtAhVTo54KHc1AASUQ0Y8FMAd6BAgDEAI&usg=AOvVaw1JDBUCMyvFX5lQeVF2ZCHP
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F04%2F2012%2Ccd_max%3A01%2F04%2F2012&tbm=nws,/url?q=https://www.autocarpro.in/news-national/tata-motors%25E2%2580%2599-scv-business-gets-new-petrol-power----from-the-nano-77764&sa=U&ved=2ahUKEwjuzZ7_rpHtAhVTo54KHc1AASUQxfQBMAh6BAgGEAE&usg=AOvVaw1QTWHKS_hi04th-774VJ4h
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F04%2F2012%2Ccd_max%3A01%2F04%2F2012&tbm=nws,/url?q=https://www.autocarpro.in/news-national/tata-motors%25E2%2580%2599-scv-business-gets-new-petrol-power----from-the-nano-77764&sa=U&ved=2ahUKEwjuzZ7_rpHtAhVTo54KHc1AASUQxfQBMAh6BAgGEAE&usg=AOvVaw1QTWHKS_hi04th-774VJ4h
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F04%2F2012%2Ccd_max%3A01%2F04%2F2012&tbm=nws,/url?q=https://www.autocarpro.in/news-national/tata-motors%25E2%2580%2599-scv-business-gets-new-petrol-power----from-the-nano-77764&sa=U&ved=2ahUKEwjuzZ7_rpHtAhVTo54KHc1AASUQ0Y8FMAh6BAgGEAI&usg=AOvVaw2SmNTVhInGqvF_iS5SV4zO
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F04%2F2012%2Ccd_max%3A01%2F04%2F2012&tbm=nws,/url?q=https://www.rushlane.com/tata-nexon-free-extended-warranty-12383859.html&sa=U&ved=2ahUKEwjuzZ7_rpHtAhVTo54KHc1AASUQxfQBMAl6BAgAEAE&usg=AOvVaw15Mg4JvX8SHMEIJjmTfly8
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F04%2F2012%2Ccd_max%3A01%2F04%2F2012&tbm=nws,/url?q=https://www.rushlane.com/tata-nexon-free-extended-warranty-12383859.html&sa=U&ved=2ahUKEwjuzZ7_rpHtAhVTo54KHc1AASUQxfQBMAl6BAgAEAE&usg=AOvVaw15Mg4JvX8SHMEIJjmTfly8
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F04%2F2012%2Ccd_max%3A01%2F04%2F2012&tbm=nws,/url?q=https://www.rushlane.com/tata-nexon-free-extended-warranty-12383859.html&sa=U&ved=2ahUKEwjuzZ7_rpHtAhVTo54KHc1AASUQ0Y8FMAl6BAgAEAI&usg=AOvVaw1AOzyaEz7YtyFxdp451vIj
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F04%2F2012%2Ccd_max%3A01%2F04%2F2012&tbm=nws,"/url?q=https://accounts.google.com/ServiceLogin%3Fcontinue%3Dhttps://www.google.com/search%253Fq%253Dtata%252Bmotors%2526biw%253D1366%2526bih%253D657%2526source%253Dlnt%2526tbs%253Dcdr:1,cd_min:01/04/2012,cd_max:01/04/2012%2526tbm%253Dnws%26hl%3Den&sa=U&ved=0ahUKEwjuzZ7_rpHtAhVTo54KHc1AASUQxs8CCFU&usg=AOvVaw1RKC6NZGPJ_1RDlG6JdwJ-"
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.business-standard.com/article/companies/tata-jlr-seeks-to-block-us-imports-of-audi-porsche-suvs-over-patent-tussle-120112000121_1.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAB6BAgGEAE&usg=AOvVaw3tg9911AU-SI-SExzKH8MQ
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.business-standard.com/article/companies/tata-jlr-seeks-to-block-us-imports-of-audi-porsche-suvs-over-patent-tussle-120112000121_1.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8QxfQBMAB6BAgGEAE&usg=AOvVaw3tg9911AU-SI-SExzKH8MQ
https://www.google.com/search?q=tata+motors&biw=1366&bih=657&source=lnt&tbs=cdr%3A1%2Ccd_min%3A01%2F07%2F2012%2Ccd_max%3A01%2F07%2F2012&tbm=nws,/url?q=https://www.business-standard.com/article/companies/tata-jlr-seeks-to-block-us-imports-of-audi-porsche-suvs-over-patent-tussle-120112000121_1.html&sa=U&ved=2ahUKEwj15uT_rpHtAhUWvJ4KHYwECr8Q0Y8FMAB6BAgGEAI&usg=AOvVaw3eXy9igHHIgNEFv8Wdjhe8
